62,01/03/23 1:20,7,dar mejor atención a clientes frecuentes ya que la atención no es la mejor para los vuelos,negativo,"atención al cliente, clientes frecuentes, vuelos"
65,01/03/23 1:04,7,ME SACO CUANDO YA ESTABA A PUNTO DE PAGAR,negativo,
63,01/03/23 1:08,7,"Quitar tantos botones de pagos adicionales y no confundir al cliente.¨Favor de indicar que cuando es Tarifa Zero el checkin es al mismo dia, casi una hora antes de abordar.",negativo,"pago, confusión, checkin"
70,01/03/23 0:42,4,NO SUBIENDO PRCIOS DE MOMENTO,neutral,
67,01/03/23 0:55,0,una pesima experiencia.,negativo,experiencia
69,01/03/23 0:45,7,hacerla mas amigable,positivo,usabilidad
68,01/03/23 0:51,8,"Si,  haciendo paquetes de vuelo, que incluya lo esencial",neutral,paquetes de vuelo
66,01/03/23 0:59,5,Esta es la  segunda vez que que tengo que recurrir a pagar en el Oxxo por que no acepta mi tarjeta de debito.,negativo,"tarjeta de debito, Oxxo"
72,01/03/23 0:26,5,NO DA PRECIO FINAL CAMBIA A CADA RATO,negativo,precio
73,01/03/23 0:22,0,No me dejo realizar el pago,negativo,pago
71,01/03/23 0:28,2,el formato no es logico y ademas te orilla a que compres mas productos,negativo,"formato, venta forzada"
74,01/03/23 0:13,0,solo me dejaban pagar si ponia el seguro del vuelo,negativo,seguro de vuelo
75,01/03/23 0:06,8,PIDEN MUCHOS PASOS Y SE VA INCREMENTANDO EL PRECIO MUCHO EN COMPARACION CON LO QUE OFRECEN DE UN INICIO,negativo,"proceso de compra, precio"
78,01/03/23 0:02,8,"MENOS OPCIONES, MÁS RAPIDO SABER EL TOTAL A PAGAR",negativo,"opciones, total a pagar"
76,01/03/23 0:06,3,NO COBRANDO CONCEPTOS ABSURDOS. TODO QUIEREN COBRAR HSDPTM,negativo,"cobros, servicio al cliente"
77,01/03/23 0:04,0,Way to much extra charges and try to get me to buy more.,negativo,"cargos extra, venta agresiva"
79,28/02/23 23:56,8,DAR INFORMACION MAS CLARA,negativo,información
82,28/02/23 23:34,5,NO AUMENTANDO PRECIOS,neutral,
83,28/02/23 23:34,6,LOS COSTOS SON TOTALMENTE DISTINTOS,neutral,costos
81,28/02/23 23:50,7,"De repente me molesto no saber el cargo del rembolso que me incluyeron, hasta que vi el porque. Me hubiera gustado que me avisaran antes de cargarlo.",negativo,"cargo, rembolso, aviso"
80,28/02/23 23:52,6,"Marca error con tarjetas de crédito, arroja que los datos son incorrectos",negativo,"tarjetas de crédito, datos incorrectos"
85,28/02/23 23:14,8,MEJORAR LA REVISOON DE ASIENTOS DISPONIBLES ANTES DE LA RESERVA,neutral,"asientos disponibles, reserva"
84,28/02/23 23:29,7,SIMPLIFICAR LA CANTIDAD DE INFORMACION E IMAGENES,negativo,"información, imágenes"
87,28/02/23 23:05,8,Haciendo más claro el proceso de reservación,positivo,reservación
88,28/02/23 22:59,8,me mandan encuesta antes de terminar,negativo,encuesta
86,28/02/23 23:12,0,falla en el pago de tarjeta de credito para promocion a meses sin intereses,negativo,"pago de tarjeta de crédito, promociones"
89,28/02/23 22:59,3,ES UN PROBLEMA PARA REALIZAR LOS PAGOS,negativo,pagos
90,28/02/23 22:59,7,NO PONER SERVICIOS COMO EL TRANSFER AUTOMATICO,negativo,servicios
91,28/02/23 22:58,0,pagina engañosa,negativo,página web
92,28/02/23 22:47,5,respetando los precios dichos al iniciar la compra,positivo,precios
94,28/02/23 22:41,8,promociones MSI,neutral,promociones
93,28/02/23 22:41,8,"ser más específicos en los costos adicionales, todo lo demás excelente.",positivo,costos adicionales
97,28/02/23 22:28,3,LOS ASIENTOS NO DEBERÍAN DE TENER TODOS UN COSTO EXTRA,negativo,"asientos, costo extra"
95,28/02/23 22:40,7,En la tarifa que cotizan deberían mostré con el TU A incluido.,negativo,"tarifa, cotización, TU A"
98,28/02/23 22:27,5,TRAMPOSOS.,negativo,"mala experiencia, servicio al cliente"
96,28/02/23 22:38,8,"Son muchas preguntas, deberian de hacerlas todas en una sola ventana",negativo,"interfaz de usuario, experiencia de usuario"
101,28/02/23 22:00,7,A veces se trababa la página,negativo,página
107,28/02/23 21:42,8,V,NA,NA
108,28/02/23 21:42,6,.,NA,NA
99,28/02/23 22:27,4,NO ME DEJA REALIZAR MI PAGO EN LÍNEA Y CREO QUE NO DEBIERON HABER QUITADO LOS PAGOS DIFERIDOS CON OTRAS TARJETAS DE CRÉDITO,negativo,"pago en línea, pagos diferidos, tarjetas de crédito"
110,28/02/23 21:16,8,.,NA,NA
102,28/02/23 22:00,7,son demasiadas preguntas y decisiones,negativo,"preguntas, decisiones"
100,28/02/23 22:20,5,Sin tantos cobros escondidos como son asiento y pista de aterrizaje,positivo,"cobros, asiento, pista de aterrizaje"
105,28/02/23 21:54,8,LA APP UN POCO COMPLICADA,negativo,usabilidad
109,28/02/23 21:36,4,HACERLA MAS AMIGABLE,neutral,amigable
104,28/02/23 21:54,0,no hacer todo tan dificil y tratando de cobrar qualquier cosa,negativo,"servicio al cliente, facturación"
103,28/02/23 21:57,7,"MENOS TRAMITES, MÁS RAPIDEZ",positivo,"rapidez, trámites"
106,28/02/23 21:50,7,No tienen descuento de adulto mayor,negativo,"descuento, adulto mayor"
111,28/02/23 21:12,8,queremos um acesso a cia que es top! jander@triponline.tur.br,positivo,acceso
113,28/02/23 21:04,3,"INCLUIR MENOS COSTOS, COBRAN ASIENTOS",negativo,"costos, asientos"
116,28/02/23 20:39,8,precios,neutral,precios
115,28/02/23 20:43,7,Más claridad en el proceso de compra,neutral,proceso de compra
114,28/02/23 20:50,0,muy mal servicio para forma de pagos,negativo,"servicio, pagos"
112,28/02/23 21:05,4,se trabo a la hora de registrar los datos de mi tarjeta y el precio incremento demasiado de un dia a otro,negativo,"registro de tarjeta, aumento de precios"
118,28/02/23 20:35,8,Muchos precios agregados,negativo,precios
117,28/02/23 20:39,5,"resolviendo el problema que tienen para iniciar sesion en usuario, yo ya tengo uno creado con mi correo pero fue imposible acceder, intente durante semanas y siempre da el mismo puto error, les mande un correo a su soport y no contestan, basicamente no les interesa. Si su sistema de puntos funciona por favor agreguen este vuelo a mi cuenta! gracias!",negativo,"inicio de sesión, soporte, sistema de puntos"
119,28/02/23 20:35,6,No añadir costos si el cliente no los seleccionó,positivo,
120,28/02/23 20:33,8,EL SISTEMA NO ES AMIGABLE CON LA DEFINICIÓN DE LAS FECHAS,negativo,usabilidad
124,28/02/23 20:23,2,"Hay mucha discrepancia en los precios, sale mejor incluir el vuelo con el TUA",negativo,precios
122,28/02/23 20:32,0,no da informacion bien  y no deja pagar,negativo,"información, pago"
123,28/02/23 20:24,5,Mejores precios en TUA por que el vuelo muy barato pero el impuesto carísimo.. sale lo mismo,neutral,"precios, vuelo, impuesto"
131,28/02/23 19:36,7,a,NA,NA
126,28/02/23 20:16,0,no processa las transactiones,negativo,procesamiento de transacciones
121,28/02/23 20:33,3,esta muy complicada la pagina,negativo,"usabilidad, navegación, diseño"
128,28/02/23 19:49,7,La compra se realiza en demasiados pasos. Sería más práctico que todo viniera desglosado en la misma página,negativo,proceso de compra
125,28/02/23 20:19,5,"Muy lentoMuchos cargos extras, es mejor mostrar el valor total del boleto incluido el TUA",negativo,"velocidad, cargos adicionales, precio del boleto"
127,28/02/23 19:56,5,te agregan muchas cosas inservibles,negativo,"productos adicionales, servicio al cliente"
130,28/02/23 19:40,7,CONCENTRANDO  EL PAGO,neutral,
129,28/02/23 19:42,3,No hay sistema parta pago con tarjetas,negativo,"sistema de pago, tarjetas"
132,28/02/23 19:36,7,Aumentan costos por cada selección,negativo,costos
134,28/02/23 19:27,8,Me gustaría agregar todo individualmente y no por grupo,negativo,"agregar, individualmente, grupo"
137,28/02/23 18:50,0,No me deja pagar!!!,negativo,pago
136,28/02/23 18:58,8,"Intentan vender hasta Alka Seltzer y curitas en este proceso, lo que lo conviente en muchos pasos, podrían omitir uno de ellos para agilizar la compra",negativo,proceso de compra
135,28/02/23 19:14,8,experiencia del usuario,neutral,experiencia del usuario
138,28/02/23 18:49,7,ser mas directos demaciadas opciones,negativo,opciones
133,28/02/23 19:33,8,"mas claro aggregando la TUA, calendario de precio mas claros",positivo,"TUA, calendario de precio"
140,28/02/23 18:47,3,Demasiadas opciones de engaño.,negativo,"engaño, opciones"
145,28/02/23 18:38,8,sip,positivo,
141,28/02/23 18:45,8,Precios,neutral,precios
139,28/02/23 18:49,0,no pude hacer mi reservacion con mi tarjeta,negativo,"reservación, tarjeta"
143,28/02/23 18:42,0,No pude pagar con mi tarjeta viva plus,negativo,"pago, tarjeta"
144,28/02/23 18:39,8,EN LOS VUELOS REDONDOS NO ES NECESARIO DOCUMENTAR EN AMBOS VIAJES LAS MALETAS,negativo,"documentación, maletas"
146,28/02/23 18:28,3,Dando los precios con Tua desde el principio,positivo,precios
142,28/02/23 18:44,6,"Antes incluian una maleta documentada en Light, no me gusto ese cambio y tampoco que tratan de agregar el cobro para refund del vuelo y tenemos que quitarlo manualmente, eso nunca nos ha gustado de su pagina.",negativo,"maleta documentada, cobro para refund del vuelo"
147,28/02/23 18:17,8,bajar el TUA y no deberian cobrar los asientos,negativo,"TUA, cobro de asientos"
149,28/02/23 17:57,8,"Me gusta, pero le agregan a uno adicionales que uno nunca eligió y es difícil darse cuenta, parece un poco engañoso",negativo,engaño
153,28/02/23 17:51,8,MUCHOS AGREGAR,neutral,
151,28/02/23 17:51,8,"El ""reembolso total"" no debería agregarse automáticamente, más si solo cubre los eventos mencionados. Me gustaría poder adquirirlo si solamente ""ya no quiero viajar""",negativo,reembolso
148,28/02/23 18:13,0,terrible. no sirve cuando pago con mi carta de crédito.,negativo,pago con tarjeta
154,28/02/23 17:46,8,Costos totales desde el inicio de la compra,negativo,Costos
152,28/02/23 17:51,8,Costo excesivo de  seleccion de asientos,negativo,"selección de asientos, costo"
150,28/02/23 17:56,0,Muy confuso todas las opcione que venden adicional,negativo,"confuso, opciones adicionales"
159,28/02/23 17:19,5,Se trabó mucho durante el proceso,negativo,proceso
158,28/02/23 17:29,8,Servicios dentro del avión.,neutral,servicios
155,28/02/23 17:37,0,"La pagina no funciona, no se puede pagar con tarjeta",negativo,"pago con tarjeta, problemas con la página"
156,28/02/23 17:31,5,ES MUY CONFUSA LA PAGINA,negativo,"página web, usabilidad"
162,28/02/23 17:11,5,Problemas para pagar la reservación.,negativo,"pagos, reservaciones"
161,28/02/23 17:14,5,Con tantas opciones de adicionales suele hacer tedioso el proceso.,negativo,proceso
157,28/02/23 17:30,7,"Está traqueada la tarifa , cada vez agregan mesa cosas. Al principio me hicieron creer que la tarifa era con impuestos, que era total y luego me aumentaron el impuesto de aeropuerto; de 3 mil y feria me salió en el doble.",negativo,"tarifa, impuestos, aeropuerto"
160,28/02/23 17:19,7,Omisiones que hace la aerolinea.,negativo,"servicio al cliente, puntualidad"
163,28/02/23 17:09,7,impusieron una compra de maleta y no hubo forma de quitarla,negativo,compra
165,28/02/23 17:07,2,Los costos no son claros y al final te dice que el costo que apareció ya no esta vigente. Esto es muy engañoso,negativo,"costos, engaño"
167,28/02/23 17:06,8,todo bien,positivo,
164,28/02/23 17:07,7,confusion con pagos y promocion de pagos a credito,negativo,pagos
168,28/02/23 16:47,8,Tiene temas de UX por resolver.,negativo,UX
166,28/02/23 17:06,0,No he podido hacer la compra después de una infinidad de intentos. Llamé a VivaAerobus y me dijeron que era que el banco la estaba declinando. Llamé al banco y ellos me dijeron que no había habido intento de compra. Qué eestá pasando?,negativo,"compra, VivaAerobus, banco"
171,28/02/23 16:41,0,NUNCA,negativo,
169,28/02/23 16:45,5,Una página más amigable y clara con las rutas a seguir y donde se encuentra cada cosa.,positivo,"navegación, diseño"
170,28/02/23 16:42,4,"tarda mucho tiempo en cargar, no deja realizar pagos con tarjetas digitales BBVA",negativo,"carga, pagos con tarjetas digitales BBVA"
173,28/02/23 16:31,8,TODO BIEN,positivo,
175,28/02/23 16:16,8,bien,positivo,
172,28/02/23 16:36,8,exageran en el TUA he cotizado con otras aerolineas un mismo vuelo y sale mucho mas barato en ocasiones,negativo,"TUA, aerolíneas"
176,28/02/23 16:14,8,SON DEMASIADOS PASOS,negativo,proceso
174,28/02/23 16:19,6,QUITEN TANTAS OPCIONES A COBRAR ES ENGAÑOSO,negativo,"opciones de cobro, engaño"
179,28/02/23 16:01,7,no quiso agarrar mi tarjeta,negativo,atención al cliente
177,28/02/23 16:06,4,No declinando tarjetas,negativo,tarjetas
178,28/02/23 16:01,7,Poder cambiar la info del pasajero más fácil  y que la selección de asientos sin cargo extra estuviera más accesible,neutral,"información del pasajero, selección de asientos"
182,28/02/23 15:49,0,no es user friendly tu pagina la odio,negativo,usabilidad
183,28/02/23 15:09,7,avisar del tua antes,neutral,
180,28/02/23 15:57,6,precios,neutral,precios
181,28/02/23 15:54,5,Son muchos pasos y se agregan servicios adicionales que incrementan el precio,negativo,"precio, servicios adicionales"
184,28/02/23 15:06,8,SIENTO LA PAGINA UN POCO CONFUSA,negativo,navegación
185,28/02/23 14:59,2,"van mal, la sesion expira rapido, si vuelves atras pierde datos",negativo,"sesión, datos"
186,28/02/23 14:43,6,SI,positivo,
187,28/02/23 14:40,8,Menos propuestas,negativo,propuestas
188,28/02/23 14:34,7,la pagina esta muy lenta,negativo,velocidad de carga
191,28/02/23 13:10,7,no se puede escoger dos combos diferentes cuando se compran varios boletos,negativo,compras
190,28/02/23 13:28,8,Intente con 3 tarjetas y no me dejo pagar con ninguna.,negativo,pago con tarjeta
189,28/02/23 13:35,1,SU PAGINA NO FUNCIONO 80% DEL TIEMPO CUANDO QUERIA COMPRARLES UN BOLETO,negativo,"página web, compra de boletos"
193,28/02/23 11:10,5,Demasiados menús,negativo,variedad de menús
192,28/02/23 11:46,4,"Es un diseño hecho para ser tramposa y encabronante UIOdio Viva aerobus",negativo,"diseño, UI, Viva aerobus"
197,28/02/23 9:09,7,Sintantos rodeos  a la hora de comprar los boletos,negativo,compra de boletos
198,28/02/23 8:23,6,"Son demasiados los pasos, si fuera más sencilla la experiencia al cliente, sería una página excepcional.",negativo,experiencia al cliente
195,28/02/23 9:43,6,"muy confuso, no te dan las opciones del equipaje por persona desde el inicio, sino que hasta que esta avanzado el proceso",negativo,opciones de equipaje
194,28/02/23 10:02,6,REDUCCICEINDO LOS COSTOS Y PODER MODIFICAR LOS VUELOS INDIVIDUALMENTE YA QUE MUCHAS OCASIONES ALGUNOS PASAJEROS LLEVAN MENOS EQUIPAJE,positivo,"costos, modificación de vuelos, equipaje"
196,28/02/23 9:10,1,MUY TEDIOSA LA PAGINA PARA COMPRAR VUELOS Y SABER TOTALES,negativo,"página web, compra de vuelos"
201,28/02/23 6:59,7,la calidad,neutral,calidad
199,28/02/23 8:09,3,"Poco dificil navegar, no sive bien en mobile. Tampoco funciona cambiar a dolar a pesos",negativo,"navegación, mobile, cambio de divisa"
200,28/02/23 8:09,0,NO DEJA PAGAR,negativo,problema de pago
202,28/02/23 6:53,7,cada vez sale más caro volar con ustedes,negativo,precio
203,28/02/23 6:52,8,"Deberian de indicar que si no es obligatorio escoger los asientos, parece que no hay de otra pero si hay y es gratis",neutral,asientos
204,28/02/23 6:44,0,"Totalmente ineficiente y malintencionada , falta de claridad en informacion proprcionada iprincipalmente en precios",negativo,"información, precios"
208,28/02/23 6:08,6,I WAS ON HOLD WAITING FOR A CSR FOR MORE THAN 50MIN.,negativo,tiempo de espera
206,28/02/23 6:24,7,Pague con BBVa tarjeta de credito mayor a $2000 y no me aparecio la opcion de pagar a meses sin intereses,negativo,"tarjeta de crédito, pagos, intereses"
207,28/02/23 6:11,7,que no tarden tanto las maletas,negativo,servicio de equipaje
209,28/02/23 5:57,2,"AGREGA EXTRAS QUE YO NO AGREGE, NO SE PUEDE QUITAR ORDEN DE CARRITO",negativo,"extras, cambio de orden"
205,28/02/23 6:36,3,Por Que mi amigo compraba el bileto y una problema occurado.  Mi bileta no mas available y yo so triste por que necesito entrado las informacion tambien.,negativo,"problema en la compra de boletos, boletos no disponibles"
210,28/02/23 5:40,5,"Haciéndola mas intuitiva y entendible, es mucho cobro de servicios adicionales escondidos entre las muchas opciones disponibles.",negativo,servicios adicionales
211,28/02/23 5:36,8,Siendo más claros en la información solicitada.,neutral,información
214,28/02/23 5:09,8,bien,positivo,
213,28/02/23 5:23,8,MÁS RÁPIDA,positivo,velocidad
212,28/02/23 5:23,8,no poniendo tanta publicidad y opciones porque confunden primero vuelo y despues extras,negativo,"publicidad, opciones, confusión"
216,28/02/23 5:02,4,los costos,neutral,costos
215,28/02/23 5:06,8,Son muchos cambio de precios y se cobra por todo,negativo,"precios, cobro"
218,28/02/23 4:57,8,bien,positivo,
217,28/02/23 5:01,7,La cantidad de submenus consecutivos vuelve tediosa la compra rapida de boletos,negativo,compra de boletos
219,28/02/23 4:56,5,atencion al cliente,neutral,atencion al cliente
220,28/02/23 4:55,0,acepten pagos con tarjeta,neutral,pagos con tarjeta
224,28/02/23 4:22,5,ser claros en el precio final,neutral,precio
222,28/02/23 4:38,8,Sin tantas páginas para llegar al checkout,positivo,checkout
230,28/02/23 4:05,7,M,NA,NA
225,28/02/23 4:21,8,No poner anuncios encima del contenido,negativo,anuncios
223,28/02/23 4:29,8,Pongan mejores precios.,negativo,precios
233,28/02/23 3:47,8,...,NA,NA
227,28/02/23 4:11,8,Rapidez,positivo,velocidad
221,28/02/23 4:48,4,El precio es engañoso hasta el final te dejan quitar el seguro de protección total,negativo,"precio, seguro de protección"
226,28/02/23 4:13,7,"Mucho, tu pagina es muy estresante. Muchos clicks, deberia ser mas rapida realizar una reservación.",negativo,"experiencia de usuario, facilidad de uso"
232,28/02/23 3:54,4,EXTREMADAMENTO COMPLICADA! DEBEN SIMPLIFICAR SU PROCESO,negativo,proceso
228,28/02/23 4:06,8,Poner mas sencillo las formar de pago y los meses sin intereses,neutral,"formas de pago, meses sin intereses"
234,28/02/23 3:34,8,No jalo mi tarjeta de Banamex,negativo,"tarjeta, Banamex"
235,28/02/23 3:32,7,siendo mas concientes con el pasajero... quieren cobrar hasta por respirar...,negativo,servicio al cliente
229,28/02/23 4:05,4,"Siendo mas rapida, con menos pasos a seguir y sin tantas opciones a agregar",positivo,"rapidez, sencillez"
236,28/02/23 3:27,7,Demasiadas preguntas,negativo,preguntas
231,28/02/23 4:04,6,"Las preselecciones que usan para cobrar mal son de mal gusto, hacen sentir que quieren aprovecharse del consumidor. Es una práctica que seguró violenta los derechos del consumidor ante la profeco.",negativo,"cobro indebido, prácticas abusivas, derechos del consumidor"
238,28/02/23 3:14,8,NO TIENEN TODOS LOS DATOS DE COSTOS TIENE UNO QUE IR LLENANDO LA COMPRA DE BOLETOS PARA SABER EL COSTO REAL,negativo,costos
239,28/02/23 3:05,7,ya cobren las cosas juntas. Ir subiendo con precios migajas es frustrante.,negativo,precios
240,28/02/23 2:52,0,mala pagina,negativo,página
237,28/02/23 3:21,6,NO ME GUSTA QUE METAN SEGUROS Y OTRAS COSAS AFUERZA SIN QUE TE DES CUENTA,negativo,"seguros, cosas"
242,28/02/23 2:50,5,Poniendo los precios en los dias para verlos,neutral,"precios, días"
241,28/02/23 2:51,7,nan,NA,NA
243,28/02/23 2:49,7,no agregar seguro por si solo,negativo,seguro
244,28/02/23 2:44,0,su web dio sirve intente con 4 tarjetas activas y ninguna tomaron,negativo,"web, tarjetas"
248,28/02/23 2:33,8,Facturación inmediata cuando se paga,positivo,facturación
247,28/02/23 2:43,8,Mejorando sistema de pago,positivo,sistema de pago
245,28/02/23 2:44,7,Muchos pasos y apartados para llegar al final,negativo,proceso
246,28/02/23 2:44,7,Dificil cambiar datos de número de personas y pagar,negativo,"cambio de datos, pago"
255,28/02/23 1:59,5,MANEJAR UN SOLO PRECIO,neutral,
250,28/02/23 2:15,8,"EL precio de TUA cambió antes de realizar mi pago, es algo que no me gustó.",negativo,precio
252,28/02/23 2:05,6,demasiadas preguntas,negativo,preguntas
254,28/02/23 2:02,6,demasiados precios ocultos,negativo,precios ocultos
258,28/02/23 1:56,8,NOT CHANGING THE AMOUNTS TO OFTEN,neutral,
249,28/02/23 2:25,6,"Mucha informacion que abruma y confunde, el proceso para llegar al pago es muy largo con demasiadas ofertas",negativo,"información, proceso de pago, ofertas"
251,28/02/23 2:11,2,NO ES AMIGABLE Y PROPORCIONA INFORMACION FALSA,negativo,"información falsa, amigabilidad"
257,28/02/23 1:58,8,antes se podia pagar a meses sin intereses y ahora esa opcion ya no existe,negativo,pagos
259,28/02/23 1:36,4,"Muchos errores, no me dejaba regresar a la pagina anterior y tuve que comenzar de nuevo 5 veces. Demasiado frustrajnte",negativo,"errores, frustración"
256,28/02/23 1:58,0,NO COBRANDO TODO APARTE Y MEJORAR PRECIOS,negativo,"cobro, precios"
260,28/02/23 1:30,1,No acepta los pagos,negativo,pagos
253,28/02/23 2:05,7,"la vez pasada me cancelaron el mero diame cambiaron el vueloy me ofrecieron un cupon para el siguiente vuelo que no llegò",negativo,"cancelación de vuelo, cambio de vuelo, cupón no válido"
262,28/02/23 1:14,7,QUITEN EL TUA O COBRAR MENOS TUA,negativo,precio
263,28/02/23 1:07,8,agregar mas opciones de pagos si intereses,negativo,opciones de pagos
267,28/02/23 0:57,8,ser mas claros en la informacion,negativo,información
